constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes
A4_0306,ear/r3/groups/a_consonance/group.py,577,<expr-R>,1.0,expr-literal,E,Harmonic-deviation sigmoid wrapper midpoint shift 1 — engine-authored,NONE,inspection,NEGATIVE,Sigmoid-wrapper offset,HIGH,FALSE,E5 operational scaling
A4_0307,ear/r3/groups/a_consonance/group.py,557,<cmp-threshold>,1e-06,expr-literal,E,Numerical-stability epsilon 1e-06 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0308,ear/r3/groups/a_consonance/group.py,577,<expr-R>,4.0,expr-literal,E,"Harmonic-deviation sigmoid wrapper scale 4 — engine-authored [0,1] mapping",NONE,inspection,NEGATIVE,Sigmoid-wrapper scale,HIGH,FALSE,E5 operational scaling
A4_0309,ear/r3/groups/b_energy/group.py,9,OUTPUT_DIM,5,class-attr,E,Numeric literal 5 in class-attr at ear/r3/groups/b_energy/group.py:9 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0310,ear/r3/groups/b_energy/group.py,10,INDEX_RANGE,"[7, 12]",class-attr,E,"Numeric literal [7, 12] in class-attr at ear/r3/groups/b_energy/group.py:10 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5",NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0311,ear/r3/groups/b_energy/group.py,11,STAGE,1,class-attr,E,Numeric literal 1 in class-attr at ear/r3/groups/b_energy/group.py:11 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0312,ear/r3/groups/b_energy/group.py,17,eps,1e-08,module-assign,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0313,ear/r3/groups/b_energy/group.py,18,mel.transpose.arg1,2,call-posarg1,E,Numeric literal 2 in call-posarg1 at ear/r3/groups/b_energy/group.py:18 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0314,ear/r3/groups/b_energy/group.py,44,amp_raw.pow.arg0,0.3,call-posarg0,A,Stevens 1957 sone-scale loudness power-law exponent 0.3 applied as amp_raw.pow(0.3) — bit-exact LIT-VERBATIM,Stevens 1957,websearch-scholar-snippet,POSITIVE,Stevens 1957 Psychological Review 64:153; sone-scale loudness power-law exponent ≈0.3 verified via Wikipedia Power Law + Stevens-power-law literature,HIGH,FALSE,
A4_0315,ear/r3/groups/b_energy/group.py,24,mt.pow.arg0,2,call-posarg0,C,Tensor-shape / range arg 2 — structural cardinality / index parameter,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: shape/dim/range arg
A4_0316,ear/r3/groups/b_energy/group.py,25,<expr-L>,8.0,expr-literal,E,Numeric literal 8.0 in expr-literal at ear/r3/groups/b_energy/group.py:25 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0317,ear/r3/groups/b_energy/group.py,33,<expr-R>,8.0,expr-literal,E,Numeric literal 8.0 in expr-literal at ear/r3/groups/b_energy/group.py:33 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0318,ear/r3/groups/b_energy/group.py,39,<expr-R>,12.0,expr-literal,E,Numeric literal 12.0 in expr-literal at ear/r3/groups/b_energy/group.py:39 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0319,ear/r3/groups/b_energy/group.py,45,<expr-L>,6.0,expr-literal,E,Numeric literal 6.0 in expr-literal at ear/r3/groups/b_energy/group.py:45 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0320,ear/r3/groups/b_energy/group.py,57,<expr-L>,12.0,expr-literal,E,Numeric literal 12.0 in expr-literal at ear/r3/groups/b_energy/group.py:57 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0321,ear/r3/groups/b_energy/group.py,25,<expr-R>,0.25,expr-literal,E,Numeric literal 0.25 in expr-literal at ear/r3/groups/b_energy/group.py:25 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0322,ear/r3/groups/b_energy/group.py,45,<expr-R>,0.5,expr-literal,E,Numeric literal 0.5 in expr-literal at ear/r3/groups/b_energy/group.py:45 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0323,ear/r3/groups/b_energy/group.py,57,<expr-R>,0.3,expr-literal,A,Stevens 1957 sone-scale loudness power-law exponent 0.3 applied as amp_raw.pow(0.3) — bit-exact LIT-VERBATIM,Stevens 1957,websearch-scholar-snippet,POSITIVE,Stevens 1957 Psychological Review 64:153; sone-scale loudness power-law exponent ≈0.3 verified via Wikipedia Power Law + Stevens-power-law literature,HIGH,FALSE,
A4_0324,ear/r3/groups/c_timbre/group.py,8,_N_FFT_TIMBRE,4096,module-assign,C,STFT window size 4096 samples in c_timbre — signal-processing standard power-of-two,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: standard FFT size
A4_0325,ear/r3/groups/c_timbre/group.py,9,_N_BARK,24,module-assign,A,Zwicker-Fastl 1990 Bark scale 24 critical bands — psychoacoustic standard cardinality,Zwicker & Fastl 1990,inspection,POSITIVE,24-Bark-band canonical cardinality,HIGH,FALSE,
A4_0326,ear/r3/groups/c_timbre/group.py,15,OUTPUT_DIM,9,class-attr,E,Numeric literal 9 in class-attr at ear/r3/groups/c_timbre/group.py:15 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0327,ear/r3/groups/c_timbre/group.py,16,INDEX_RANGE,"[12, 21]",class-attr,E,"Numeric literal [12, 21] in class-attr at ear/r3/groups/c_timbre/group.py:16 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5",NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0328,ear/r3/groups/c_timbre/group.py,17,STAGE,1,class-attr,E,Numeric literal 1 in class-attr at ear/r3/groups/c_timbre/group.py:17 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0329,ear/r3/groups/c_timbre/group.py,45,hop,256,module-assign,C,Signal-processing FFT/hop size 256,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: standard power-of-two
A4_0330,ear/r3/groups/c_timbre/group.py,47,eps,1e-08,module-assign,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0331,ear/r3/groups/c_timbre/group.py,143,eps,1e-08,module-assign,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0332,ear/r3/groups/c_timbre/group.py,26,compute_from_audio.sr,44100,arg-default,E,Numeric literal 44100 in arg-default at ear/r3/groups/c_timbre/group.py:26 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0333,ear/r3/groups/c_timbre/group.py,65,mag.transpose.arg1,2,call-posarg1,E,Numeric literal 2 in call-posarg1 at ear/r3/groups/c_timbre/group.py:65 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0334,ear/r3/groups/c_timbre/group.py,99,mel.transpose.arg1,2,call-posarg1,E,Numeric literal 2 in call-posarg1 at ear/r3/groups/c_timbre/group.py:99 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0335,ear/r3/groups/c_timbre/group.py,144,mel.transpose.arg1,2,call-posarg1,E,Numeric literal 2 in call-posarg1 at ear/r3/groups/c_timbre/group.py:144 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0336,ear/r3/groups/c_timbre/group.py,123,m1c.pow.arg0,2,call-posarg0,C,Tensor-shape / range arg 2 — structural cardinality / index parameter,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: shape/dim/range arg
A4_0337,ear/r3/groups/c_timbre/group.py,123,m2c.pow.arg0,2,call-posarg0,C,Tensor-shape / range arg 2 — structural cardinality / index parameter,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: shape/dim/range arg
A4_0338,ear/r3/groups/c_timbre/group.py,176,m1c.pow.arg0,2,call-posarg0,C,Tensor-shape / range arg 2 — structural cardinality / index parameter,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: shape/dim/range arg
A4_0339,ear/r3/groups/c_timbre/group.py,176,m2c.pow.arg0,2,call-posarg0,C,Tensor-shape / range arg 2 — structural cardinality / index parameter,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: shape/dim/range arg
A4_0340,ear/r3/groups/c_timbre/group.py,102,<expr-R>,4,expr-literal,C,Mel-band partition divisor 4 for tristimulus/warmth band splits — structural cardinality,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: band partition denominator
A4_0341,ear/r3/groups/c_timbre/group.py,103,<expr-R>,3,expr-literal,C,Mel-band partition divisor 3 for tristimulus/warmth band splits — structural cardinality,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: band partition denominator
A4_0342,ear/r3/groups/c_timbre/group.py,82,<expr-L>,6.0,expr-literal,E,"Warmth sigmoid wrapper scale 6 — engine-authored [0,1] expansion",NONE,inspection,NEGATIVE,Sigmoid wrapper scale,HIGH,FALSE,E5 operational scaling
A4_0343,ear/r3/groups/c_timbre/group.py,89,<cmp-threshold>,3000.0,expr-literal,E,Numeric literal 3000.0 in expr-literal at ear/r3/groups/c_timbre/group.py:89 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0344,ear/r3/groups/c_timbre/group.py,96,<expr-L>,6.0,expr-literal,E,Sharpness sigmoid wrapper scale 6 — engine-authored mapping,NONE,inspection,NEGATIVE,Sigmoid wrapper scale,HIGH,FALSE,E5 operational scaling
A4_0345,ear/r3/groups/c_timbre/group.py,78,<cmp-threshold>,1000.0,expr-literal,E,Warmth low-frequency threshold 1000 Hz — engine-authored partition between low- and high-freq energy,NONE,inspection,NEGATIVE,Author threshold; sub-1kHz partition standard but specific 1000 is engine choice,HIGH,FALSE,E3 threshold
A4_0346,ear/r3/groups/c_timbre/group.py,82,<expr-R>,0.7,expr-literal,E,Warmth sigmoid midpoint 0.7 — engine-authored (most instruments 0.5-0.95),NONE,inspection,NEGATIVE,Author sigmoid midpoint,HIGH,FALSE,E5 operational scaling
A4_0347,ear/r3/groups/c_timbre/group.py,86,<cmp-threshold>,3000.0,expr-literal,E,"Sharpness high-frequency threshold 3000 Hz — engine-authored partition; Zwicker sharpness is band-weighted, not threshold-based",NONE,inspection,NEGATIVE,"Engine partition, not Zwicker sharpness",HIGH,FALSE,E3 threshold
A4_0348,ear/r3/groups/c_timbre/group.py,90,<expr-R>,5000.0,expr-literal,E,Exponential decay scale 5000 Hz in high-frequency weighting — engine-authored,NONE,inspection,NEGATIVE,Author decay scale,HIGH,FALSE,E5 operational scaling
A4_0349,ear/r3/groups/c_timbre/group.py,96,<expr-R>,0.3,expr-literal,E,Sharpness sigmoid midpoint x0=0.3 — engine-internal per comment,NONE,inspection,NEGATIVE,Sigmoid midpoint,HIGH,FALSE,E5 operational scaling
A4_0350,ear/r3/groups/c_timbre/group.py,115,<expr-L>,1.0,expr-literal,D,Clamp / boundary identity 1.0 for unit-interval / bipolar safety bound,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER: clamp endpoint
A4_0351,ear/r3/groups/c_timbre/group.py,90,<expr-R>,3000.0,expr-literal,E,Exponential weighting reference 3000 Hz in exp((f-3000)/5000) — engine-authored shaping,NONE,inspection,NEGATIVE,Author shaping reference,HIGH,FALSE,E5 operational scaling
A4_0352,ear/r3/groups/c_timbre/group.py,146,<expr-R>,4,expr-literal,C,Mel-band partition divisor 4 for tristimulus/warmth band splits — structural cardinality,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: band partition denominator
A4_0353,ear/r3/groups/c_timbre/group.py,147,<expr-R>,3,expr-literal,C,Mel-band partition divisor 3 for tristimulus/warmth band splits — structural cardinality,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: band partition denominator
A4_0354,ear/r3/groups/c_timbre/group.py,168,<expr-L>,1.0,expr-literal,D,Inversion identity 1 in (1.0 - smoothness) clamp — mathematical identity,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER
A4_0355,ear/r3/groups/c_timbre/group.py,153,<expr-L>,3,expr-literal,C,Tensor-shape / range arg 3 — structural cardinality / index parameter,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: shape/dim/range arg
A4_0356,ear/r3/groups/d_change/group.py,9,OUTPUT_DIM,4,class-attr,E,Numeric literal 4 in class-attr at ear/r3/groups/d_change/group.py:9 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0357,ear/r3/groups/d_change/group.py,10,INDEX_RANGE,"[21, 25]",class-attr,E,"Numeric literal [21, 25] in class-attr at ear/r3/groups/d_change/group.py:10 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5",NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0358,ear/r3/groups/d_change/group.py,11,STAGE,1,class-attr,E,Numeric literal 1 in class-attr at ear/r3/groups/d_change/group.py:11 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0359,ear/r3/groups/d_change/group.py,17,eps,1e-08,module-assign,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0360,ear/r3/groups/d_change/group.py,18,mel.transpose.arg1,2,call-posarg1,E,Numeric literal 2 in call-posarg1 at ear/r3/groups/d_change/group.py:18 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0361,ear/r3/groups/d_change/group.py,36,torch.tensor.arg0,128.0,call-posarg0,C,Shannon-entropy normalization log(128) for 128-mel-bin uniform distribution — structural mel cardinality,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: entropy normalization by log(N_mels)
A4_0362,ear/r3/groups/d_change/group.py,45,p.pow.arg0,2,call-posarg0,C,Tensor-shape / range arg 2 — structural cardinality / index parameter,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: shape/dim/range arg
A4_0363,ear/r3/groups/d_change/group.py,23,diff.pow.arg0,2,call-posarg0,C,Tensor-shape / range arg 2 — structural cardinality / index parameter,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: shape/dim/range arg
A4_0364,ear/r3/groups/d_change/group.py,27,<expr-R>,0.5,expr-literal,C,Squared exponent 0.5 in (N**0.5) = √N L2-norm normalization — standard signal-processing identity,NONE,inspection,N/A,Standard √N normalization,HIGH,FALSE,LIT-VERBATIM: √N normalization identity [reclassified A→C: textbook/universal math identity has no single-paper attribution; per §6.10 algorithm implementation constants → STRUCTURAL]
A4_0365,ear/r3/groups/d_change/group.py,28,<expr-L>,10.0,expr-literal,E,"Spectral-flux sigmoid wrapper scale 10 — engine-authored [0,1] mapping",NONE,inspection,NEGATIVE,Sigmoid wrapper scale,HIGH,FALSE,E5 operational scaling
A4_0366,ear/r3/groups/d_change/group.py,28,<expr-R>,0.15,expr-literal,E,Spectral-flux sigmoid midpoint 0.15 — engine-authored,NONE,inspection,NEGATIVE,Sigmoid midpoint,HIGH,FALSE,E5 operational scaling
A4_0367,ear/r3/groups/d_change/group.py,46,<expr-L>,1.0,expr-literal,D,Clamp / boundary identity 1.0 for unit-interval / bipolar safety bound,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER: clamp endpoint
A4_0368,ear/r3/groups/f_pitch_chroma/group.py,14,"(f_min, f_max)","[0.0, 22050.0]",module-assign,E,"Numeric literal [0.0, 22050.0] in module-assign at ear/r3/groups/f_pitch_chroma/group.py:14 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5",NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0369,ear/r3/groups/f_pitch_chroma/group.py,51,OUTPUT_DIM,16,class-attr,E,Numeric literal 16 in class-attr at ear/r3/groups/f_pitch_chroma/group.py:51 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0370,ear/r3/groups/f_pitch_chroma/group.py,52,INDEX_RANGE,"[25, 41]",class-attr,E,"Numeric literal [25, 41] in class-attr at ear/r3/groups/f_pitch_chroma/group.py:52 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5",NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0371,ear/r3/groups/f_pitch_chroma/group.py,53,STAGE,1,class-attr,E,Numeric literal 1 in class-attr at ear/r3/groups/f_pitch_chroma/group.py:53 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0372,ear/r3/groups/f_pitch_chroma/group.py,66,eps,1e-08,module-assign,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0373,ear/r3/groups/f_pitch_chroma/group.py,8,_build_mel_center_freqs.n_mels,128,arg-default,C,Mel-filter-bank size 128 from upstream R3,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL
A4_0374,ear/r3/groups/f_pitch_chroma/group.py,21,_build_chroma_matrix.n_mels,128,arg-default,C,Mel-filter-bank size 128 from upstream R3,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL
A4_0375,ear/r3/groups/f_pitch_chroma/group.py,21,_build_chroma_matrix.sigma,0.5,arg-default,E,Gaussian chroma-assignment σ=0.5 (semitones) for soft mel-to-chroma binding — engine-authored kernel width,NONE,inspection,NEGATIVE,Author Gaussian width,HIGH,FALSE,E5 operational scaling: Gaussian kernel width
A4_0376,ear/r3/groups/f_pitch_chroma/group.py,24,torch.zeros.arg1,12,call-posarg1,C,Pitch-class cardinality 12 (chromatic) in chroma normalization — 12-TET identity,NONE,definitional,N/A,12-tone equal temperament (12-TET) — universal Western music-theory cardinality; not in a single cited paper,HIGH,FALSE,[reclassified A→C: textbook/universal math identity has no single-paper attribution; per §6.10 algorithm implementation constants → STRUCTURAL]
A4_0377,ear/r3/groups/f_pitch_chroma/group.py,42,"matrix.sum(dim=1, keepdim=True).clamp.min",1e-08,call-kw,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0378,ear/r3/groups/f_pitch_chroma/group.py,34,range.arg0,12,call-posarg0,C,Tensor-shape / range arg 12 — structural cardinality / index parameter,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: shape/dim/range arg
A4_0379,ear/r3/groups/f_pitch_chroma/group.py,60,math.log2.arg0,20.0,call-posarg0,E,Low-frequency cutoff 20 Hz for unreliable mel-bin exclusion / log2 floor — engine-authored audibility threshold,NONE,inspection,NEGATIVE,Standard auditory low-frequency floor; specific 20 Hz is engine choice,HIGH,FALSE,E3 threshold
A4_0380,ear/r3/groups/f_pitch_chroma/group.py,61,math.log2.arg0,22050.0,call-posarg0,C,Nyquist frequency 22050 = sr/2 at 44100 Hz — derived from sample rate,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: Nyquist identity at standard sample rate
A4_0381,ear/r3/groups/f_pitch_chroma/group.py,67,mel.transpose.arg1,2,call-posarg1,E,Numeric literal 2 in call-posarg1 at ear/r3/groups/f_pitch_chroma/group.py:67 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0382,ear/r3/groups/f_pitch_chroma/group.py,59,_build_mel_center_freqs().clamp.min,1.0,call-kw,D,Clamp / boundary identity 1.0 for unit-interval / bipolar safety bound,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER: clamp endpoint
A4_0383,ear/r3/groups/f_pitch_chroma/group.py,84,math.log.arg0,12,call-posarg0,C,Pitch-class cardinality 12 (chromatic) in chroma normalization — 12-TET identity,NONE,definitional,N/A,12-tone equal temperament (12-TET) — universal Western music-theory cardinality; not in a single cited paper,HIGH,FALSE,[reclassified A→C: textbook/universal math identity has no single-paper attribution; per §6.10 algorithm implementation constants → STRUCTURAL]
A4_0384,ear/r3/groups/f_pitch_chroma/group.py,15,<expr-L>,2595.0,expr-literal,A,Mel-scale prefactor 2595 in O'Shaughnessy mel = 2595*log10(1+f/700),O'Shaughnessy 1987,websearch-scholar-snippet,POSITIVE,"Mel-scale formula m = 2595*log10(1+f/700) — O'Shaughnessy 1987 / Makhoul-Cosell 1976 standard parametrization, verified via Wikipedia Mel scale + Hertz-to-mel literature",HIGH,FALSE,
A4_0385,ear/r3/groups/f_pitch_chroma/group.py,16,<expr-L>,2595.0,expr-literal,A,Mel-scale prefactor 2595 in O'Shaughnessy mel = 2595*log10(1+f/700),O'Shaughnessy 1987,websearch-scholar-snippet,POSITIVE,"Mel-scale formula m = 2595*log10(1+f/700) — O'Shaughnessy 1987 / Makhoul-Cosell 1976 standard parametrization, verified via Wikipedia Mel scale + Hertz-to-mel literature",HIGH,FALSE,
A4_0386,ear/r3/groups/f_pitch_chroma/group.py,18,<expr-L>,700.0,expr-literal,A,Mel-scale corner 700 Hz in O'Shaughnessy formula — verified standard mel parametrization,O'Shaughnessy 1987,websearch-scholar-snippet,POSITIVE,"Mel-scale formula m = 2595*log10(1+f/700) — O'Shaughnessy 1987 / Makhoul-Cosell 1976 standard parametrization, verified via Wikipedia Mel scale + Hertz-to-mel literature",HIGH,FALSE,
A4_0387,ear/r3/groups/f_pitch_chroma/group.py,18,<expr-R>,1.0,expr-literal,E,Numeric literal 1.0 in expr-literal at ear/r3/groups/f_pitch_chroma/group.py:18 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0388,ear/r3/groups/f_pitch_chroma/group.py,15,<expr-L>,1.0,expr-literal,D,Mathematical identity 1.0 in arithmetic operation,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER
A4_0389,ear/r3/groups/f_pitch_chroma/group.py,16,<expr-L>,1.0,expr-literal,D,Mathematical identity 1.0 in arithmetic operation,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER
